grupo,ano,fecha_de_la_primera_nota_que_refiere_al_hallazgo,estado,cve_ente,ciudad_o_localidad,municipio,cve_muni,sitio_de_hallazgo,latitud,longitud,numero_de_fosas,numero_de_cuerpos,masculino,femenino,restos_si_1_no_0,total_restos,osamentas,total_de_cuerpos_y_osamentas,personas_identificadas,pdfs,vinculo_al_archivo_de_internet,nombre_del_medio,vinculo_web_al_medio_digital,averiguacion_previa_estatus_ap_ci,personas_consignadas,delitos_por_los_que_fueron_consignados,estado_procesal,observaciones,fosas_altas,cuerpos_altos,restos_altos
grupo_dos,2012,19/08/12,Nuevo León,19,na,García-Santa Catarina,18,na,na,na,1,1,na,na,0,na,na,1,na,FOSA CUERPOS 2006-12 (1) pag 87,na,Excelsior,na,na,na,na,na,na,2,3,0
grupo_dos,2012,28/12/11,Nuevo León,19,comunidad de Cabezones de Montemorelos,Linares,33,carretera de Linares a San Carlos,na,na,na,5,na,na,0,na,na,5,na,FOSAS CLANDESTINAS 2006-2012 (7) pag 284,na,Milenio,na,na,na,na,na,na,na,7,0
grupo_dos,2012,23/08/12,Nuevo León,19,Colonia 2 de octubre,Monterrey,39,en una casa,na,na,1,1,1,na,0,na,na,1,na,FOSA EJECUTADO 2006-12 (1) pags 11; 13,na,El Norte,na,na,na,na,na,na,1,1,0
grupo_dos,2012,11/01/12,Oaxaca,20,na,San Pedro Mixtepec Dto. 22,318,fraccionamiento Bacocho,na,na,2,2,na,na,0,na,na,2,na,FOSAS CLANDESTINAS 2006-2012 (7) pag 175,www.tiempoenlinea.com.mx,Tiempo de Oaxaca,na,na,na,na,na,na,2,2,0
grupo_dos,2012,05/01/12,Oaxaca,20,Bahías de Huatulco,Santa María Huatulco,413,na,na,na,2,2,2,1,1,1,na,2,Ximena Osegueda y su pareja Alejandro Santamaría,FOSAS CLANDESTINAS 2006-2012 (7) pag 193; FOSA CUERPOS 2006-12 (4) pag 108,http://www.sinembargo.mx/05-01-2012/112278,Sin Embargo,na,na,na,na,na,na,2,2,1
grupo_dos,2012,09/03/12,San Luis Potosí,24,Ejido El Verde,Ciudad Valles,13,en un predio,na,na,1,2,2,na,0,na,na,2,Arturo García Solano y José Correa Sánchez,FOSAS CUERPOS 2006-12 (2) pags 310; 327,http://www.oem.com.mx/elsoldemexico/notas/n2463029.htm,El Sol de México; Milenio,na,na,na,na,na,na,1,2,0
grupo_dos,2012,16/02/12,Sinaloa,25,Ejido 2 de abril y Comunidad Campo 35,El fuerte,10,campo para práctica de tiro,na,na,1,2,1,1,0,na,na,2,na,"fosa cuerpos 2006-12 (3) 199, 200, 201","http://noticias.terra.com.mx/mexico/seguridad/encuentran-dos-cadaveres-en-fosa-de-sinaloa,a7eb097625985310VgnVCM4000","Jalisco SDP, Reforma, Terra",na,na,na,na,na,na,1,2,0
grupo_dos,2012,21/05/12,Sonora,26,na,Empalme,25,en una carretera,na,na,1,3,3,na,0,na,na,3,na,FOSAS CUERPOS 2006-12 (2) pags 23; 24,http://www.cronica.com.mx/nota.php?id_nota=662671,Milenio; La Crónica de Hoy,na,na,na,na,na,na,1,3,0
grupo_dos,2012,30/03/12,Sonora,26,Colonia Gómez Morín,Nacozari de García,41,en un terreno baldío,na,na,1,3,2,1,0,na,na,3,na,FOSAS CUERPOS 2006-12 (2) pag 219,na,Grafico,na,na,na,na,na,na,1,3,0
grupo_dos,2012,29/08/12,Sonora,26,na,Puerto Peñasco,48,na,na,na,1,na,na,na,0,na,5,5,na,FOSA EJECUTADO 2006-12 (1) pag 9,na,La Jornada,na,na,na,na,na,na,1,5,0
grupo_dos,2012,29/11/12,Veracruz de Ignacio de la Llave,30,Colonia Fernando López Arias,Isla,77,na,na,na,2,na,na,na,1,na,na,na,na,Fosas clandestinas 2006-2012 (1) pag 137,na,La Jornada,na,na,na,na,na,na,2,na,na
grupo_dos,2012,14/08/12,Veracruz de Ignacio de la Llave,30,na,Coatzacoalcos,39,na,na,na,1,2,na,2,1,na,na,2,na,FOSA CUERPOS 2006-12 (1) pags 99; 109,http://www.elmanana.com/diario/noticia/internacional/noticias/hallan_fosa_con_cuerpos_de_2_mujeres_en_veracruz/1725,EL MAÑANA DE REYNOSA; UNO MÁS UNO,na,na,na,na,na,na,1,2,na
grupo_dos,2013,03/01/13,Coahuila de Zaragoza,05,na,San Buenaventura,31,na,na,na,1,4,na,4,0,na,na,4,na,Fosa cuerpos 2013-14 (10) pag 504; Fosa ejecutado 2013-14 pag 215,http://jalisco.milenio.com/cdb/doc/noticias2011/63b261ef25a695b8fd31fbd6abb1ad3f ; http://www.elsur.mx/noticia/56015/investigan-identidad-de-las-mujeres-encontradas-en-una-fosa-en-coahuila,Milenio; El sur de Campeche,na,na,na,na,na,na,1,4,0
grupo_dos,2013,09/06/13,Chihuahua,08,Ejido Rosales,Rosales,55,a dos km del panteón,na,na,na,6,na,1,1,na,na,6,na,fosas clandestinas 2013-14 (22) pag 115; fosas clandestinas 2013-14 (25) pag 415,na,24 Horas; Uno más Uno,na,na,na,na,na,na,na,6,na
grupo_dos,2013,17/03/13,Chihuahua,08,na,Rosales,55,Rancho Los Ramírez,na,na,1,2,2,na,0,na,na,2,na,Fosa cuerpos 2013-14 (10) pag 286; fosas clandestinas 2013-14 (22) pag 79,http://www.elsur.mx/noticia/65444/localizan-narcofosa-con-2-cadaveres-en-chihuahua,El Sur de Campeche; El Universal,na,na,na,na,na,na,1,2,0
grupo_dos,2013,28/07/13,Durango,10,na,Durango,5,na,na,na,7,26,na,na,0,na,na,26,na,Fosa cuerpos 2013-14 (9) pag 531,http://diario.mx/Nacional/2013-07-28_f8174498/debe-sedena-detallar-numero-de-cuerpos-en-cada-fosa-clandestina/,El Diario de Juárez,na,na,na,na,na,na,7,26,0
grupo_dos,2013,04/05/13,Guerrero,12,na,Iguala de la Independencia,35,en el Cerro de las Uvas,na,na,2,2,na,na,0,na,na,2,na,fosas clandestinas 2013-14 (25) pag 501,na,Milenio,na,na,na,na,na,na,2,2,0
grupo_dos,2013,07/09/13,Guerrero,12,San Juan Tehuehuetlán,San Miguel Totolapan,54,na,na,na,1,6,na,na,0,na,NA,6,NA,fosa cuerpos 2013-14 (8) pag 336; fosas clandestinas 2013-14 (24) pag 394,na,Excelsior,na,na,na,na,na,na,1,6,0
grupo_dos,2013,28/03/14,Guerrero,12,entre Santa Teresa y Las Tunas,Tepecoacuilco de Trujano,59,en un predio,na,na,4,4,3,1,0,na,na,4,na,fosa cuerpos 2013-14 (3) pag 19; fosas clandestinas 2013-14 (18) pag 68,na,El Zeta,na,na,na,na,na,na,4,4,0
grupo_dos,2013,16/02/13,Guerrero,12,na,Acapulco de Juárez,1,en un cerro,na,na,1,2,na,2,0,na,na,2,na,Fosa cuerpos 2013-14 (10) pags 356; 357; fosas clandestinas 2013-14 (25) pag 501,http://www.cronica.com.mx/notas/2013/731143.html,La Crónica de Hoy; Excélsior; Milenio,na,na,na,na,na,na,1,2,0
grupo_dos,2013,06/10/13,Guerrero,12,Colonia Cumbre de Figueroa,Acapulco de Juárez,1,Cerro el Veladero,na,na,1,1,na,na,0,na,na,1,na,fosa cuerpos 2013-14 (8) pag 85,na,Reforma,na,na,na,na,na,na,1,1,0
grupo_dos,2013,23/07/13,Guerrero,12,na,Ayutla de los Libres,12,na,na,na,3,4,na,na,0,na,na,4,"Israel Reyes Sánchez,  Jose luis Reyes Torres","fosas clandestinas 2013-14 (25) pags 218, 223",http://www.reforma.com/nacional/articulo/708/1414329/,El día; Reforma,na,na,na,na,na,na,3,4,0
grupo_dos,2013,19/10/13,Jalisco,14,Ejido Emiliano Zapata,Cihuatlán,22,na,na,na,1,2,na,na,0,na,na,2,na,fosas clandestinas 2013-14 (24) pag327,na,Mural,na,na,na,na,na,na,1,2,0
grupo_dos,2013,25/11/13,Jalisco,14,na,Ejutla,34,"una brecha que conduce al balneario La Presa, dentro del bosque La Primavera",na,na,1,1,1,na,0,na,na,1,na,fosas clandestinas 2013-14 (23) pag 261,http://www.milenio.com/policia/Mexico-pais-fosas-clandestinas-La_Barca-San_Fernando-exhumar_0_196780844.html,Milenio,na,na,na,na,na,na,1,1,0
grupo_dos,2013,NA,Jalisco,14,na,Ejutla,34,en el rancho La Estancia,na,na,1,7,na,na,0,na,na,7,na,fosa cuerpos 2013-14 (3) pag 19; fosas clandestinas 2013-14 (18) pag 68,na,El Zeta,na,na,na,na,na,na,1,7,0
grupo_dos,2013,07/06/13,Jalisco,14,Santa Rosa,Ixtlahuacán de los Membrillos,44,en un potrero,na,na,1,4,na,na,0,na,na,4,na,fosas clandestinas 2013-14 (25) pag426,na,Jal Mural,na,na,na,na,na,na,1,4,0
grupo_dos,2013,23/04/13,Jalisco,14,na,Tala,83,cerca del balneario Las Tortugas,na,na,3,3,na,na,0,na,na,3,na,fosas clandestinas 2013-14 (25) pag 511,na,Milenio,na,na,na,na,na,na,3,3,0
grupo_dos,2013,28/03/14,Jalisco,14,delegación San Gaspar,Tonalá,101,en un terreno,na,na,1,3,2,1,0,na,na,3,na,fosa cuerpos 2013-14 (3) pag 19; fosas clandestinas 2013-14 (18) pag 68,na,El Zeta,na,na,na,na,na,na,1,3,0
grupo_dos,2013,05/05/13,Jalisco,14,región Valles,El Arenal,9,en un potrero,na,na,1,1,1,na,0,na,na,1,na,fosas clandestinas 2013-14 (25) pag 499,na,Jal Mural,na,na,na,na,na,na,1,3,0
grupo_dos,2013,28/03/14,Jalisco,14,na,Tlajomulco de Zúñiga,97,en un terreno,na,na,1,3,3,na,0,na,na,3,na,fosa cuerpos 2013-14 (3) pag 19; fosas clandestinas 2013-14 (18) pag 68,na,Zeta,na,na,na,na,na,na,1,3,0
grupo_dos,2013,13/12/13,Michoacán de Ocampo,16,na,Chucándiro,27,en un predio,na,na,1,na,na,na,1,na,na,na,na,fosa cuerpos 2013-14 (7) pag 88; fosas clandestinas 2013-14 (22) pag 140,na,Excelsior,na,na,na,na,na,na,1,na,na
grupo_dos,2013,08/12/13,Michoacán de Ocampo,16,na,Morelia,53,na,na,na,2,2,na,na,0,na,na,2,na,fosas clandestinas 2013-14 (22) pag 73,na,Metro,na,na,na,na,na,na,2,2,0
grupo_dos,2013,28/03/14,Michoacán de Ocampo,16,na,Tingambato,90,Rancho Paranguitiro,na,na,1,6,3,3,0,na,na,6,na,fosa cuerpos 2013-14 (3) pag 19; fosas clandestinas 2013-14 (18) pag 68,na,El Zeta,na,na,na,na,na,na,1,6,0
grupo_dos,2013,25/03/13,Morelos,17,Colonia Guadalupe de las Arenas,Emiliano Zapata,8,en la vivienda ubicada en calle Clavellinos,na,na,1,2,1,1,0,na,na,2,Marco Polo González Salazar,"Fosa cuerpos 2013-14 (10) pag 253, 257",http://www.diariodemorelos.com/article/asesinan-tiros-comerciante; http://www.excelsior.com.mx/nacional/2013/03/25/890793,Diario de  Morelos; Excelsior,na,na,na,na,na,na,1,2,0
grupo_dos,2013,17/12/13,Morelos,17,Tezoyuca,Emiliano Zapata,8,na,na,na,na,15,na,na,1,na,na,15,na,fosas clandestinas 2013-14 (21) pag 407,na,El Sol de México,na,na,na,na,na,na,na,15,na
grupo_dos,2013,24/01/13,Morelos,17,na,Tlaltizapán de Zapata,24,Paraje Los Patos,na,na,1,3,na,na,0,na,na,3,"Se trata del sargento segundo del 21 Batallón de Infantería Tobías Roldán García, y su concuño, identificado como Usvaldo Ayón Flores","Fosa cuerpos 2013-14 (10) pags 453, 458",http://www.launion.mx/template/justicia/item/363-era-de-un-militar-uno-de-los-cuerpos-hallados-en-la-fosa-de-ticumán.html; http://www.diariodemorelos.com/article/morelos-hallan-3-hombres-en-una-narcofosa,El Diario de Morelos,na,na,na,na,na,na,1,3,0
grupo_dos,2013,09/12/13,Nayarit,18,na,Tepic,17,predio el Zopilote,na,na,5,na,na,na,1,na,na,na,na,fosa cuerpos 2013-14 (7) pag 61; fosas clandestinas 2013-14 (22) pag79,na,El Universal,na,na,na,na,na,na,5,na,na
grupo_dos,2013,22/07/13,Nayarit,18,poblado El Limón,Santiago Ixcuintla,15,por la carretera a San Blas.,na,na,na,5,na,na,1,na,na,5,na,fosas clandestinas 2013-14 (25) pag 230,http://impacto.mx/nacional/oMh/encuentran-fosa-clandestina-con-5-cad%C3%A1veres-en-nayarit,Impacto Diario,na,na,na,na,na,na,na,5,na
grupo_dos,2013,04/05/13,Nuevo León,19,Colonia Nuevo León,Guadalupe,26,calles Agualeguas y Coahuila,na,na,na,8,2,na,1,na,na,8,na,fosas clandestinas 2013-14 (25) pag 503,na,Milenio,na,na,na,na,na,na,na,8,na
grupo_dos,2013,29/01/13,Nuevo León,19,na,Hidalgo,47,na,na,na,1,17,na,na,0,na,na,17,"José Antonio Villarreal, d, José Baudelio Santos López, Víctor Ángel Santamaría Cruz,  y Heiner Iván Cuéllar Pérez",Fosa cuerpos 2013-14 (10) pag 419,http://www.elmanana.com/diario/noticia/nacional/noticias/fusilan_a_musicos/1942171,El Mañana de Reynosa,na,na,na,na,na,na,1,17,0
grupo_dos,2013,29/01/13,Nuevo León,19,na,Mina,37,en un pozo,na,na,1,12,na,na,0,na,na,12,na,Fosa cuerpos 2013-14 (10) pag 421,http://www.el-mexicano.com.mx/informacion/noticias/1/2/nacional/2013/01/29/647453/ejecutaron-a-musicos-de-kombo-kolombia.,El Mexicano,na,na,na,na,na,na,1,12,0
grupo_dos,2013,12/12/13,Nuevo León,19,na,Monterrey,39,na,na,na,na,7,na,na,1,na,na,7,na,fosas clandestinas 2013-14 (22) pag 115,na,24 Horas,na,na,na,na,na,na,na,7,na
grupo_dos,2013,28/03/14,Sinaloa,25,Tecomate de la Noria,Mazatlán,12,na,na,na,1,3,na,na,0,na,na,3,na,fosa cuerpos 2013-14 (3) pag 19; fosas clandestinas 2013-14 (18) pag 68,na,El Zeta,na,na,na,na,na,na,2,3,0
grupo_dos,2013,17/08/13,Sinaloa,25,poblado El Molino de Sataya,Navolato,18,en un paraje,na,na,1,2,2,na,0,na,na,2,Leonel Humberto Machado López y Jorge Raúl Puga Hernández,Fosa cuerpos 2013-14 (9) pag 550,http://www.notimex.gob.mx/ntmx/VerNota?cn=234691,Notimex,na,na,na,na,na,na,1,2,0
grupo_dos,2013,13/03/13,Sonora,26,na,Altar,4,na,na,na,1,3,na,na,0,na,na,3,na,"fosas clandestinas 2013-14 (25) pags 624, 627",na,La Jornada; Excelsior,na,na,na,na,na,na,1,3,0
grupo_dos,2013,25/03/13,Tabasco,27,La panga vieja.,Huimanguillo,8,a unos cuantos metros del río Tonalá,na,na,1,1,1,na,1,na,na,1,na,Fosa ejecutado 2013-14 pag 195,http://liberal.com.mx/portal/nota.php?id=220695,el liberal del sur,na,na,na,na,na,na,1,1,na
grupo_dos,2013,NA,Tamaulipas,28,na,Victoria,41,a la orilla de la carretera,na,na,2,na,na,na,1,na,na,na,na,fosas clandestinas 2013-14 (25) pags 551; 552; 565,http://www.cronica.com.mx/notas/2013/744028.htmlPF ; http://www.excelsior.com.mx/nacional/2013/04/10/893285,El Porvenir; La Crónica de Hoy; Excelsior,na,na,na,na,na,na,2,na,na
grupo_dos,2013,27/12/13,Veracruz de Ignacio de la Llave,30,na,Agua Dulce,204,calle de Canuta,na,na,1,1,na,na,0,na,na,1,na,fosa cuerpos 2013-14 (6) pag 30,na,El Universal,na,na,na,na,na,na,1,1,0
grupo_uno,2013,12/02/14,Veracruz de Ignacio de la Llave,30,na,Coatzacoalcos,39,na,na,na,1,2,na,na,0,na,na,2,Gregorio Jiménez,Fosa ejecutado 2013-14 pag 15; Fosas clandestinas 2013-14 (15) pag 21,na,24 horas; Diario Imagen; Uno más uno,na,na,na,na,na,na,1,2,0
grupo_dos,2013,13/01/13,Zacatecas,32,na,Noria de Ángeles,35,na,na,na,1,5,na,na,0,na,na,5,na,Fosa cuerpos 2013-14 (10) pag 484,http://www.ljz.mx/destacadas/63-destacadas/36777-localizan-fosa-clandestina-en-noria-de-angeles-sacan-cinco-cadaveres-.,La Jornada,na,na,na,na,na,na,1,5,0
grupo_dos,2013,13/06/13,Zacatecas,32,na,Zacatecas,51,na,na,na,1,4,na,na,0,na,na,4,na,fosas clandestinas 2013-14 (25) pag 377,na,La Jornada,na,na,na,na,na,na,1,4,0
grupo_dos,2014,28/03/14,Baja California,02,Colonia Loma Dorada,Tijuana,4,na,na,na,1,30,na,na,0,na,na,30,na,fosa cuerpos 2013-14 (3) pag 19; fosas clandestinas 2013-14 (18) pag 68,na,El Zeta,na,na,na,na,na,na,1,30,0
grupo_dos,2014,17/05/14,Chihuahua,08,na,Buenaventura,10,na,na,na,2,4,na,na,0,na,na,4,na,fosas clandestinas 2013-14 (18) pag 155,na,La Jornada,na,na,na,na,na,na,2,4,0
grupo_dos,2014,01/05/14,Chihuahua,08,na,Cuauhtémoc,17,na,na,na,1,0,na,na,0,na,3,3,na,fosa cuerpos 2013-14 (3) pag; fosas clandestinas 2013-14 (18) pag,http://www.milenio.com/policia/Tamaulipas-cuadruplican-asesinatos-ligados-crimen_0_290970913.html,Milenio,na,na,na,na,na,na,1,3,0
grupo_dos,2014,30/01/14,Chihuahua,08,na,Guadalupe,28,na,na,na,1,1,1,na,0,na,na,1,Manuel Chávez,Fosa ejecutado 2013-14 pag 12,na,El Diario de Juárez,na,na,na,na,na,na,1,1,0
grupo_dos,2014,17/05/14,Chihuahua,08,na,Guadalupe y Calvo,29,na,na,na,1,1,na,1,0,na,na,1,na,fosas clandestinas 2013-14 (18) pag 155,na,La Jornada,na,na,na,na,na,na,1,1,0
grupo_dos,2014,19/07/14,Chihuahua,08,na,Juárez,37,na,na,na,1,na,na,na,0,na,2,2,na,fosa cuerpos 2013-14 (1) pag 68,na,La Jornada,na,na,na,na,na,na,1,4,0
grupo_dos,2014,28/03/14,Coahuila de Zaragoza,05,en la zona Cinco Manantiales,Saltillo,30,en una bodega,na,na,1,na,na,na,1,na,na,na,na,fosa cuerpos 2013-14 (3) pag 19; fosas clandestinas 2013-14 (18) pag 68,na,El Zeta,na,na,na,na,na,na,1,na,na
grupo_dos,2014,24/12/14,Coahuila de Zaragoza,05,sierra Zapalinamé,Saltillo,30,en un arroyo,na,na,2,na,na,na,0,na,5,5,na,fosas clandestinas 2013-14 (1) pag 174,na,Milenio,na,na,na,na,na,na,2,5,0
grupo_dos,2014,29/08/14,Coahuila de Zaragoza,05,en la Región de los Cinco Manantiales.,Zaragoza,38,en un paraje,na,na,1,na,na,na,1,na,na,na,na,Fosas clandestinas 2013-14 (16) pag  252,na,Vanguardia,na,na,na,na,na,na,1,na,na
grupo_dos,2014,02/11/14,Durango,10,Colonia Vicente Suárez,Lerdo,12,na,na,na,1,26,1,na,0,na,na,26,"Jesús Ernesto, Jesús Gamboa Cazares",fosas clandestinas 2013-14 (5) pag 173,na,Excélsior,na,na,na,na,na,na,1,26,0
grupo_dos,2014,28/11/14,Guanajuato,11,Santa Ana Pacueco,Pénjamo,23,en un taller mecánico,na,na,1,4,NA,NA,1,9,na,4,na,fosas clandestinas 2013-14 (2) pag 90,na,Sin. Noroeste,na,na,na,na,na,na,1,4,9
grupo_dos,2014,02/02/14,Guanajuato,11,comunidad de La Estancia de San José del Carmen,Salvatierra,28,en un cerro,na,na,1,2,NA,NA,0,NA,na,2,na,fosa cuerpos 2013-14 (6) pag 86,na,Organización Editorial Mexicana-La Prensa del Bajío,na,na,na,na,na,na,1,2,0
grupo_dos,2014,15/11/14,Guerrero,12,Ocotlán,Ayutla de los Libres,12,na,na,na,1,1,na,na,0,na,na,1,John Ssenyondo,fosas clandestinas 2013-14 (3) pag 37,na,Crónica,na,na,na,na,na,na,1,1,0
grupo_dos,2014,01/12/14,Guerrero,12,na,Chilapa de Álvarez,28,na,na,na,2,13,na,na,0,na,na,13,na,fosas clandestinas 2013-14 (2) pag 129,na,Más por más,na,na,na,na,na,na,2,13,0
grupo_dos,2014,14/12/14,Guerrero,12,na,Cocula,17,na,na,na,6,1,na,na,1,na,na,1,na,fosas clandestinas 2013-14 (1) pag 46,na,El Sol de Acapulco,na,na,na,na,na,na,6,1,na
grupo_dos,2014,06/03/14,Guerrero,12,Comunidad El Ranchito,Coyuca de Benítez,21,na,na,na,1,3,3,na,0,na,na,3,"Carlos López, Gustavo Abarca y Héc­ tor López.",fosa cuerpos 2013-2014 (2) pag 61; fosas clandestinas 2013-14 (18) pag 211,http://www.milenio.com/policia/Hallan-Guerrero-analizan-empleados-Diconsa_0_310769281.html,Jal Mural; Milenio,na,na,na,na,na,na,1,3,0
grupo_dos,2014,27/10/14,Guerrero,12,La Joya,Cutzamala de Pinzón,27,na,na,na,na,na,na,na,1,8,na,na,na,fosas clandestinas 2013-14 (5) pag 24,na,Redes del Sur,na,na,na,na,na,na,na,na,8
grupo_dos,2014,02/06/14,Guerrero,12,Comunidad Plan de Lima,Juan R. Escudero,39,na,na,na,1,1,1,na,0,na,na,1,Mario Rico Ramírez,fosa cuerpos 2013-2014 (2) pag 52,na,Diario Imagen,na,na,na,na,na,na,1,1,0
grupo_dos,2014,13/11/14,Guerrero,12,na,San Miguel Totolapan,54,na,na,na,1,6,na,na,0,na,3,6,na,fosas clandestinas 2013-14 (4) pag 202,na,Milenio,na,na,na,na,na,na,4,7,0
grupo_dos,2014,08/08/14,Guerrero,12,na,San Miguel Totolapan,54,na,na,na,1,1,1,na,0,na,na,1,1,fosa cuerpos 2013-14 (1) pag 134,na,El Punto Crítico,na,na,na,na,na,na,1,1,0
grupo_dos,2014,09/06/14,Guerrero,12,Ojito de Agua,Tixtla de Guerrero,61,terrenos ejidales,na,na,5,14,11,3,0,na,na,14,na,fosas clandestinas 2013-14 (17) pag 434,http://www.elfinanciero.com.mx/sociedad/hallan-14-cuerpos-en-fosas-clandestinas-de-guerrero.html,EL FINANCIERO,na,na,na,na,na,na,5,14,0
grupo_dos,2014,27/10/14,Guerrero,12,Las Parotas,Zirándaro,73,na,na,na,4,8,na,na,0,na,na,8,na,fosas clandestinas 2013-14 (6) pag 158,na,EL FINANCIERO,na,na,na,na,na,na,9,28,0
grupo_dos,2014,08/01/14,Jalisco,14,na,Chapala,30,cerro del Jaguey,na,na,2,4,1,3,0,na,na,4,"""La Tita""",fosa cuerpos 2013-14 (6) pag 46,na,Jal Mural,na,na,na,na,na,na,2,4,0
grupo_dos,2014,04/03/14,Jalisco,14,na,El Salto,70,en los límites de la Villa Alfarera y El Salto.,na,na,1,2,1,1,0,na,na,2,na,fosas cuerpos 2013-14 (4) pag 186,http://www.mural.com/comunidad/articulo/695/1389380/default.asp?plazaconsulta=mural&amp;EsCobertura=true&amp;Dir,Jal Mural,na,na,na,na,na,na,1,2,0
grupo_dos,2014,21/02/14,Jalisco,14,na,Ocotlán,63,na,na,na,na,67,na,na,0,na,na,67,na,Fosas comunes 2013-14 (1) pag 67,na,Uno más Uno,na,na,na,na,na,na,na,67,na
grupo_dos,2014,07/02/14,Morelos,17,comunidad de Huajitlán,Amacuzac,1,en los campos de Cajigal,na,na,4,3,na,na,0,na,na,3,na,fosas clandestinas 2013-14 (20) pag 304,na,El Arsenal.net (Sitio),na,na,na,na,na,na,4,3,0
grupo_dos,2014,10/06/14,Michoacán de Ocampo,16,na,Aquila,8,Cruce a La Placita,na,na,1,3,3,na,0,na,na,3,"Francisco Javier Ramos Walle, Ignacio M artínez de la Cruz, Carlos Zapién Díaz,",fosa cuerpos 2013-2014 (2) pag 114,na,24 Horas,na,na,na,na,na,na,1,3,0
grupo_dos,2014,08/02/14,Michoacán de Ocampo,16,na,Uruapan,102,en zona boscosa del cerro de Santa Rosa,na,na,4,na,na,na,1,na,na,na,na,fosas clandestinas 2013-14 (20) pag 279,na,MICH Porvincia (Sitio),na,na,na,na,na,na,4,na,na
grupo_dos,2014,20/08/14,Michoacán de Ocampo,16,na,Zacapu,107,Predio Los Pozos,na,na,na,na,na,na,1,na,na,na,na,Fosas clandestinas 2013-14 (16) pag 130,na,Crónica,na,na,na,na,na,na,na,na,na
grupo_dos,2014,04/08/14,Michoacán de Ocampo,16,na,Zinapécuaro,110,predio conocido como Acumbaro,na,na,1,1,1,na,0,na,na,1,na,fosa cuerpos 2013-14 (1) pag 114; Fosa ejecutado 2013-14 pag 55,na,Organización Editorial Mexicana,na,na,na,na,na,na,1,1,0
grupo_dos,2014,12/06/14,Morelos,17,na,Cuernavaca,7,en un predio,na,na,1,na,na,na,0,na,2,2,na,fosas clandestinas 2013-14 (17) pag 67,na,El Día,na,na,na,na,na,na,1,2,0
grupo_dos,2014,21/03/14,Morelos,17,na,Tlalquitenango,25,na,na,na,1,3,3,na,0,na,na,3,na,fosas cuerpos 2013-14 (4) pag 114,na,Reforma,na,na,na,na,na,na,1,3,0
grupo_dos,2014,06/07/14,Morelos,17,Comunidad Ticumán,Tlaltizapán de Zapata,24,en un paraje,na,na,1,3,2,1,0,na,na,3,na,fosa cuerpos 2013-14 (1) pag 26; fosas clandestinas 2013-14 (17) pag 202,na,Excelsior,na,na,na,na,na,na,1,3,0
grupo_dos,2014,29/08/14,Morelos,17,na,Amacuzac,1,en un rancho,na,na,1,0,na,na,0,na,1,1,na,Fosas clandestinas 2013-14 (16) pags 214; 255,http://lasillarota.com/hallan-cuerpo-de-narco-en-fosa-de-morelos#.VAEoVsV5Nxs,La voz de de Michoacán; La Silla Rota,na,na,na,na,na,na,1,2,0
grupo_dos,2014,21/03/14,Morelos,17,Comunidad Las Carpas,Jojutla,12,el paraje conocido como El Cajil,na,na,1,3,na,na,0,na,na,3,na,Fosa ejecutado 2013-14 pag 95,http://www.jornadamorelos.com/2014/3/21/politica_nota_12.php,La Jornada,na,na,na,na,na,na,1,3,0
grupo_dos,2014,07/06/14,Nuevo León,19,colonia Sobrevilla,Monterrey,39,en un taller mecánico,na,na,1,1,na,1,0,na,na,1,Eva Marí aGuerrero Cruz,masacre fosa 2013-2014 pag 60,na,El Diario de Juárez,na,na,na,na,na,na,1,1,0
grupo_dos,2014,13/10/14,Nuevo León,19,na,Salinas Victoria,45,na,na,na,1,4,na,na,0,na,na,4,na,fosas cuerpos 2013-14 (4) pag 177,na,El Porvenir,na,na,na,na,na,na,1,4,0
grupo_dos,2014,17/02/14,Nuevo León,19,Poblado Cerritos,García,18,en un lote baldío,na,na,2,2,2,na,0,na,na,2,na,fosa cuerpos 2013-14 (5) pag 85; fosas clandestinas 2013-14 (20) pags 83; 87,na,El Norte,na,na,na,na,na,na,2,2,0
grupo_dos,2014,01/10/14,Oaxaca,20,na,San Pedro Ixtlahuaca,310,en una casa,na,na,2,2,na,2,0,na,na,2,na,Fosas clandestinas 2013-14 (15) pag 43,na,Diario Imagen,na,na,na,na,na,na,2,2,0
grupo_dos,2014,18/01/14,San Luis Potosí,24,Ejido  de Santa María de los Llanitos,Ciudad Fernández,11,en un predio,na,na,1,3,na,na,1,2,na,3,na,fosa cuerpos 2013-14 (6) pag 58,na,El Universal,na,na,na,na,na,na,1,3,2
grupo_dos,2014,22/07/14,Sinaloa,25,na,Mazatlán,12,en una zona boscosa,na,na,na,5,5,na,0,na,na,5,na,Fosas comunes 2013-14 (1) pag 192; Fosas clandestinas 2013-14 (16) pag 78,na,La Voz de Michoacán,na,na,na,na,na,na,na,5,0
grupo_dos,2014,02/04/14,Sinaloa,25,Comunidad de San José,Ahome,1,na,na,na,na,3,5,na,0,na,2,5,na,fosas clandestinas 2013-14 (18) pags 63; 64,na,El Diario de Juárez; Reforma,na,na,na,na,na,na,na,5,0
grupo_dos,2014,01/09/14,Sinaloa,25,Higuera de Zaragoza,Ahome,1,comunidad de Matacahui,na,na,1,1,1,na,0,na,na,1,na,Fosa ejecutado 2013-14 pag 113,na,SIN Río Doce,na,na,na,na,na,na,1,1,0
